,close,date
193,404.29998779296875,2011-09-23
194,22.309999465942383,2000-10-03
195,110.69000244140625,2007-05-24
196,46.439998626708984,1995-06-30
197,35.59000015258789,2004-09-13
198,35.130001068115234,1995-10-23
199,94.08999633789062,2016-01-28
200,117.12000274658203,2016-10-19
201,20.59000015258789,2001-04-06
202,533.25,2012-12-07
203,16.09000015258789,2003-05-05
204,23.75,2001-06-26
205,439.6600036621094,2013-05-21
206,38.040000915527344,2004-09-28
207,459.67999267578125,2012-02-03
208,159.02999877929688,2008-07-24
209,89.16000366210938,2008-10-07
210,530.6500244140625,2014-03-13
211,378.94000244140625,2011-12-15
212,660.5900268554688,2012-09-11
213,392.57000732421875,2011-08-03
214,73.56999969482422,2005-12-28
215,26.25,1996-11-08
216,26.1200008392334,1996-03-18
217,22.469999313354492,2004-02-19
218,23.959999084472656,2002-04-29
219,494.6400146484375,2013-09-10
220,70.56999969482422,2006-02-16
221,109.94999694824219,2016-12-06
222,208.07200622558594,2010-01-21
223,24.850000381469727,2001-07-13
224,43.220001220703125,2005-08-03
225,339.19000244140625,2011-03-23
226,16.6200008392334,1997-01-31
227,102.47000122070312,2014-10-21
228,90.23999786376953,2007-04-13
229,25.6200008392334,1998-04-09
230,130.4149932861328,2015-02-26
231,178.86000061035156,2007-12-03
232,224.64999389648438,2010-03-18
233,80.86000061035156,2006-01-10
234,56.939998626708984,2000-07-11
235,95.98999786376953,2014-08-11
236,17.0,1997-04-30
237,531.1500244140625,2014-02-20
238,26.690000534057617,1998-05-26
239,160.9499969482422,2017-08-16
240,27.6200008392334,1996-05-17
241,582.0999755859375,2012-06-22
242,22.5,1996-08-16
243,24.719999313354492,2002-03-12
244,441.8110046386719,2013-06-07
245,147.13999938964844,2008-04-11
246,23.530000686645508,2002-03-05
247,180.0500030517578,2008-01-04
248,126.16999816894531,2015-04-16
249,23.260000228881836,2004-02-18
250,178.64999389648438,2018-03-15
251,192.06300354003906,2010-01-29
252,309.489990234375,2010-10-19
253,127.30999755859375,2000-04-04
254,55.22999954223633,2000-09-15
255,489.55999755859375,2013-10-02
256,15.729999542236328,2001-09-21
257,14.1899995803833,2003-04-09
258,455.489990234375,2013-01-31
259,89.87000274658203,2007-03-12
260,532.1729125976562,2012-12-31
261,113.66000366210938,2008-09-30
262,112.9800033569336,2015-01-23
263,23.459999084472656,2002-05-21
264,194.92999267578125,2008-01-03
265,422.3500061035156,2013-07-09
266,166.88999938964844,2017-11-01
267,43.880001068115234,1995-05-23
268,22.420000076293945,2001-04-12
269,596.0499877929688,2012-03-23
270,121.18000030517578,2015-11-02
271,99.80999755859375,2014-10-13
272,13.199999809265137,2003-04-11
273,387.92999267578125,2011-12-01
274,25.0,1996-12-04
275,17.5,1997-07-31
276,27.059999465942383,2004-05-14
277,85.47000122070312,2006-12-18
278,577.6699829101562,2012-06-21
279,127.20999908447266,2015-03-23
280,537.75,2012-11-08
281,60.0,1999-08-12
282,127.16999816894531,2015-06-12
283,44.880001068115234,1995-08-18
284,21.25,1996-08-01
285,74.83000183105469,2006-10-05
286,541.3880004882812,2012-12-11
287,107.94999694824219,2016-09-13
288,358.29998779296875,2011-02-17
289,20.729999542236328,2001-06-06
290,23.18000030517578,2001-05-15
291,21.5,1996-07-01
292,174.3300018310547,2018-01-09
293,114.4800033569336,2016-10-27
294,123.9000015258789,2009-04-24
295,57.560001373291016,2006-06-16
296,253.82000732421875,2010-05-14
297,51.400001525878906,2005-09-12
298,71.75,2006-02-23
299,37.7599983215332,2005-06-24
300,224.83999633789062,2010-03-10
301,36.209999084472656,2005-05-03
302,76.41000366210938,2006-09-27
303,262.9800109863281,2010-08-04
304,580.1300048828125,2012-04-16
305,40.939998626708984,1998-12-31
306,224.1199951171875,2010-03-17
307,111.77999877929688,2014-12-19
308,116.0199966430664,2017-01-04
309,18.8700008392334,1997-04-10
310,160.02999877929688,2009-07-29
311,55.380001068115234,1999-08-10
312,130.07000732421875,2015-05-19
313,88.62750244140625,2009-03-10
314,26.34000015258789,1998-03-17
315,113.98999786376953,2014-12-26
316,147.52000427246094,2009-07-16
317,46.29999923706055,2005-08-18
318,128.24000549316406,2008-09-26
319,472.69000244140625,2013-09-12
320,107.33000183105469,2015-12-21
321,56.02000045776367,2006-06-28
322,542.5499877929688,2014-04-02
323,70.02999877929688,2006-09-06
324,105.05999755859375,2007-05-08
325,13.130000114440918,1997-12-24
326,24.860000610351562,1996-08-27
327,14.800000190734863,2002-09-17
328,71.12999725341797,2006-05-04
329,560.5399780273438,2013-12-12
330,128.52999877929688,2017-02-02
331,38.880001068115234,1995-11-08
332,22.059999465942383,2000-10-13
333,15.9399995803833,1997-06-18
334,36.689998626708984,1995-09-18
335,78.19999694824219,2009-01-20
336,37.060001373291016,1995-09-22
337,62.720001220703125,2004-12-20
338,96.87000274658203,2008-10-22
339,24.200000762939453,2002-05-30
340,97.23999786376953,2014-08-13
341,201.6699981689453,2010-02-19
342,19.309999465942383,2000-11-24
343,22.760000228881836,2003-10-22
344,15.84000015258789,2002-11-08
345,106.12999725341797,2016-03-23
346,20.31999969482422,2003-08-19
347,19.25,1998-01-22
348,86.69999694824219,2007-01-24
349,73.2300033569336,2006-10-11
350,82.49009704589844,2006-01-18
351,242.5,2010-08-30
352,30.5,1996-01-22
353,171.25,2008-01-08
354,154.22999572753906,2017-09-27
355,507.739990234375,2013-08-19
356,374.010009765625,2011-08-09
357,405.0,2011-12-30
358,547.2445068359375,2012-12-06
359,21.0,1996-07-25
360,175.38999938964844,2008-08-18
361,39.130001068115234,1995-04-21
362,69.5999984741211,2006-05-01
363,53.310001373291016,2000-07-03
364,99.0999984741211,2008-11-06
365,16.75,1997-01-30
366,135.25,2007-08-06
367,34.630001068115234,1999-03-02
368,180.85989379882812,2009-10-01
369,141.4199981689453,2017-03-22
370,169.00999450683594,2017-12-06
371,190.39999389648438,2018-07-18
372,22.260000228881836,2001-06-22
373,46.380001068115234,1999-06-17
374,59.77000045776367,2006-05-31
375,74.52999877929688,2006-10-18
376,442.3160095214844,2013-02-04
377,23.299999237060547,2002-01-02
378,18.670000076293945,2003-05-13
379,32.20000076293945,2004-07-16
380,36.5,1995-11-03
381,262.0400085449219,2010-04-27
382,22.469999313354492,2002-05-07
383,118.98999786376953,2017-01-09
384,76.30000305175781,2006-01-06
385,91.12999725341797,2007-03-19
386,112.70999908447266,2016-09-23
387,14.25,2000-12-18
388,128.30999755859375,2000-04-25
389,43.189998626708984,1995-02-16
390,322.2099914550781,2010-12-20
391,96.44999694824219,2014-07-14
392,74.19999694824219,2006-09-13
393,19.530000686645508,2001-11-20
394,52.689998626708984,2000-07-19
395,116.29000091552734,2016-12-22
396,16.6200008392334,1997-01-27
397,207.0,2009-11-17
398,169.22999572753906,2017-12-29
399,167.41000366210938,2009-08-26
400,63.75,2004-12-22
401,26.579999923706055,2004-05-06
402,582.9400024414062,2012-11-28
403,20.5,2001-01-24
404,542.8980102539062,2012-11-13
405,14.170000076293945,2003-01-23
406,45.7400016784668,2005-08-23
407,377.3699951171875,2011-08-04
408,182.77999877929688,2007-10-25
409,594.4099731445312,2014-05-06
410,65.45999908447266,2005-01-12
411,607.27001953125,2014-05-22
412,531.698974609375,2014-04-22
413,22.18000030517578,2003-09-10
414,85.73999786376953,2008-12-22
415,585.97998046875,2012-05-02
416,90.36000061035156,2014-06-25
417,157.9199981689453,2008-09-08
418,74.5,1999-09-08
419,40.88999938964844,2005-04-01
420,93.0199966430664,2009-01-06
421,134.0800018310547,2007-08-29
422,526.239990234375,2014-02-28
423,22.5,1996-08-13
424,23.68000030517578,2003-10-10
425,40.130001068115234,1999-01-27
426,116.7699966430664,2015-11-10
427,195.42999267578125,2009-12-18
428,105.08000183105469,2016-04-25
429,524.9910278320312,2013-11-15
430,114.31999969482422,2015-09-23
431,551.510009765625,2014-01-22
432,73.88999938964844,2006-09-18
433,27.1299991607666,2004-04-26
434,26.8700008392334,1996-03-01
435,23.690000534057617,2002-05-02
436,96.75,2000-01-13
437,108.02999877929688,2016-08-24
438,183.9199981689453,2018-07-03
439,269.5,2010-04-26
440,42.810001373291016,2005-03-04
441,109.48999786376953,2016-12-01
442,143.5,2017-07-03
443,89.94000244140625,2000-05-22
444,568.1799926757812,2012-05-08
445,21.940000534057617,1997-10-02
446,99.95999908447266,2016-01-12
447,86.13999938964844,2006-12-12
448,155.89999389648438,2017-10-10
449,96.3499984741211,2009-03-12
450,30.299999237060547,2004-08-09
451,68.1500015258789,2006-04-26
452,52.189998626708984,2000-09-22
453,159.58999633789062,2009-08-17
454,395.2799987792969,2011-11-09
455,152.5399932861328,2017-05-18
456,24.489999771118164,2002-03-13
457,92.04000091552734,2016-06-27
458,177.0,2018-01-22
459,154.5,2007-09-27
460,35.310001373291016,1995-10-12
461,109.98999786376953,2016-11-16
462,560.989990234375,2012-06-01
463,101.62000274658203,2000-01-28
464,194.2100067138672,2007-12-10
465,18.1200008392334,1997-04-23
466,66.30999755859375,2006-03-07
467,176.2100067138672,2018-03-02
468,251.88999938964844,2010-07-20
469,120.0,2017-01-20
470,27.75,1996-02-09
471,122.0199966430664,2015-02-10
472,74.06999969482422,2006-10-03
473,139.1300048828125,2000-03-28
474,185.02000427246094,2009-09-18
475,147.50999450683594,2017-05-02
476,132.5,2009-05-06
477,118.9000015258789,2015-01-29
478,185.05999755859375,2008-05-08
479,119.2699966430664,2015-10-28
480,14.460000038146973,2003-04-03
481,43.380001068115234,1995-05-25
482,178.44000244140625,2018-03-14
483,21.899999618530273,2001-12-31
484,14.880000114440918,2002-10-23
485,18.5,1997-04-22
486,93.63999938964844,2016-05-02
487,173.16000366210938,2008-06-23
488,263.95001220703125,2010-06-02
489,166.7899932861328,2007-10-10
490,38.2400016784668,2005-07-12
491,44.0,1995-05-17
492,349.42999267578125,2011-07-05
493,26.25,1998-04-06
494,26.559999465942383,1996-10-18
495,94.43000030517578,2014-07-18
496,108.83999633789062,2016-11-04
497,95.88999938964844,2016-07-01
498,107.33999633789062,2007-05-16
499,110.37999725341797,2014-12-31
500,134.00999450683594,2009-06-23
501,17.770000457763672,2003-06-12
502,173.25,2008-06-24
503,88.5999984741211,2006-11-21
504,20.190000534057617,2001-02-05
505,125.87000274658203,2009-05-20
506,15.0,2002-08-09
507,117.5999984741211,2014-11-25
508,506.0899963378906,2013-01-16
509,20.309999465942383,2001-06-12
510,23.1299991607666,2002-02-20
511,242.88999938964844,2010-08-25
512,21.049999237060547,2003-12-08
513,104.20999908447266,2016-07-29
514,72.18000030517578,2005-12-15
515,54.0,2005-10-14
516,153.05999755859375,2017-05-19
517,19.09000015258789,2001-08-13
518,309.3599853515625,2010-11-02
519,115.05999755859375,2000-05-03
520,23.6200008392334,1996-08-19
521,521.135986328125,2013-11-21
522,24.860000610351562,2002-04-11
523,674.7999877929688,2012-08-28
524,41.439998626708984,1995-05-10
525,129.0800018310547,2017-02-03
526,544.4600219726562,2013-12-19
527,34.25,1996-01-05
528,197.3699951171875,2009-10-27
529,93.41999816894531,2016-05-10
530,37.880001068115234,1995-04-27
531,332.19000244140625,2011-05-24
532,15.6899995803833,1997-02-11
533,127.23999786376953,2009-05-01
534,168.17999267578125,2008-07-02
535,463.8399963378906,2013-05-08
536,204.19000244140625,2009-11-25
537,55.130001068115234,2000-07-20
538,84.69999694824219,2007-02-13
539,45.5,1995-08-23
540,17.31999969482422,2002-07-10
541,166.25999450683594,2008-07-23
542,24.530000686645508,2002-04-22
543,100.69999694824219,2016-01-06
544,99.6500015258789,2016-06-09
545,148.94000244140625,2008-09-12
546,137.11000061035156,2017-02-22
547,340.5299987792969,2011-05-19
548,14.699999809265137,2002-08-28
549,51.29999923706055,2005-10-07
550,571.9400024414062,2014-04-25
551,185.4600067138672,2018-06-21
552,67.04000091552734,2006-04-21
553,23.8700008392334,1996-05-03
554,42.5,1999-05-20
555,192.27999877929688,2018-06-12
556,86.31990051269531,2007-03-05
557,143.85000610351562,2007-07-27
558,108.72000122070312,2015-01-20
559,322.6099853515625,2011-06-22
560,107.68000030517578,2016-03-29
561,106.91000366210938,2016-04-19
562,190.2899932861328,2018-07-31
563,69.58999633789062,2006-08-03
564,17.0,1997-03-05
565,96.66999816894531,2016-07-26
566,610.760009765625,2012-07-31
567,72.5199966430664,2006-09-08
568,202.5500030517578,2010-02-17
569,21.1200008392334,1996-09-11
570,32.25,1995-12-18
571,32.380001068115234,1995-12-27
572,45.7400016784668,2005-08-26
573,70.38999938964844,2006-04-28
574,83.37999725341797,2009-01-15
575,26.190000534057617,1996-03-06
576,14.600000381469727,2003-04-02
577,37.060001373291016,1999-04-05
578,569.0499877929688,2012-06-28
579,20.469999313354492,2001-06-13
580,71.44999694824219,2005-12-29
581,14.510000228881836,2002-10-01
582,18.100000381469727,2003-05-29
583,16.6200008392334,1997-05-30
584,21.5,2000-10-16
585,384.1400146484375,2011-09-08
586,333.7300109863281,2011-01-06
587,31.389999389648438,2004-08-05
588,25.25,1996-11-22
589,115.23999786376953,2015-08-12
590,35.0,1995-03-15
591,99.0,1999-12-13
592,67.30000305175781,2006-02-06
593,96.3499984741211,2016-02-03
594,22.6200008392334,1996-12-16
595,561.7000122070312,2012-11-21
596,44.380001068115234,1999-05-17
597,195.86000061035156,2010-02-02
598,24.3700008392334,1996-11-04
599,320.260009765625,2011-06-17
600,345.42999267578125,2011-03-15
601,191.2899932861328,2009-10-14
602,77.80999755859375,2005-02-03
603,423.239990234375,2012-01-10
604,110.48999786376953,2015-12-15
605,185.63999938964844,2008-06-10
606,18.190000534057617,1997-11-21
607,173.25,2018-04-10
608,98.94000244140625,2014-09-03
609,104.0,2000-01-05
610,448.9700012207031,2013-02-26
611,118.93000030517578,2015-02-06
612,41.91999816894531,2005-04-11
613,36.5,1995-10-05
614,148.72999572753906,2017-07-31
615,127.44999694824219,2009-05-19
616,36.630001068115234,1995-04-10
617,237.75999450683594,2010-05-20
618,136.49000549316406,2007-08-02
619,171.85000610351562,2017-11-30
620,44.5,1995-08-16
621,18.010000228881836,2002-07-08
622,565.72998046875,2012-11-19
623,132.7100067138672,2009-05-05
624,34.0,1998-11-12
625,36.630001068115234,1995-11-02
626,93.5199966430664,2007-03-23
627,94.80999755859375,2000-06-08
628,540.97998046875,2014-01-03
629,153.17999267578125,2017-06-01
630,562.2899780273438,2012-05-25
631,56.810001373291016,2000-08-25
632,126.45999908447266,2015-02-12
633,166.9600067138672,2008-09-03
634,64.75,1999-08-27
635,27.5,1998-04-01
636,23.1200008392334,1996-12-27
637,419.80999755859375,2012-01-13
638,139.1999969482422,2017-03-13
639,589.5800170898438,2012-03-14
640,38.630001068115234,1995-11-20
641,36.75,1998-09-18
642,21.299999237060547,2001-11-30
643,16.75,1997-03-26
644,19.5,2001-08-03
645,22.780000686645508,2002-06-04
646,38.75,1998-10-13
647,96.62000274658203,2000-06-19
648,35.380001068115234,1995-03-30
649,153.99000549316406,2017-05-22
650,73.94000244140625,1999-10-22
651,50.939998626708984,1999-07-26
652,344.4200134277344,2011-01-12
653,140.9499969482422,2009-06-03
654,155.14999389648438,2018-02-08
655,179.25999450683594,2018-01-18
656,23.0,1996-09-06
657,519.6799926757812,2014-02-07
658,42.959999084472656,2005-03-18
659,255.97000122070312,2010-05-06
660,59.060001373291016,1999-09-29
661,24.8700008392334,1996-04-25
662,413.45001220703125,2011-09-20
663,24.8700008392334,1996-05-29
664,17.559999465942383,1997-05-13
665,18.25,1998-02-04
666,99.0199966430664,2014-07-28
667,108.66000366210938,2016-04-08
668,37.5,1998-10-19
669,38.2400016784668,2005-06-03
670,57.5,2005-11-01
671,21.149999618530273,2002-01-14
672,124.87999725341797,2015-02-11
673,142.8300018310547,2009-07-01
674,45.0,1995-07-31
675,101.58999633789062,2009-03-20
676,33.630001068115234,1998-07-28
677,135.50999450683594,2017-02-15
678,14.5600004196167,2003-03-06
679,572.97998046875,2012-04-20
680,22.170000076293945,2004-01-05
681,145.74000549316406,2017-07-12
682,38.060001373291016,1998-11-06
683,196.97999572753906,2009-12-14
684,21.0,1996-06-28
685,235.97000122070312,2010-04-01
686,259.02398681640625,2010-07-22
687,23.25,1996-10-08
688,115.98999786376953,2009-04-03
689,124.51000213623047,2015-03-10
690,110.05999755859375,2016-11-18
691,37.75,1999-02-08
692,47.060001373291016,2000-08-14
693,99.98999786376953,2016-01-26
694,16.309999465942383,1997-02-03
695,136.75999450683594,2007-09-05
696,610.0,2012-04-25
697,20.75,1996-07-19
698,43.630001068115234,1995-06-15
699,31.940000534057617,1998-11-30
700,19.950000762939453,2001-05-31
701,24.739999771118164,2002-05-20
702,99.62000274658203,2016-05-25
703,20.559999465942383,1998-02-18
704,560.02001953125,2013-12-06
705,663.2219848632812,2012-08-24
706,15.75,1997-02-12
707,16.8700008392334,1996-07-16
708,125.31999969482422,2015-04-02
709,16.6200008392334,1997-01-29
710,92.58999633789062,2007-04-11
711,27.75,1998-04-27
712,23.1200008392334,1998-03-03
713,94.62000274658203,2007-01-12
714,119.08000183105469,2015-10-23
715,190.02000427246094,2009-10-13
716,41.939998626708984,1999-05-24
717,84.0,2000-05-31
718,23.100000381469727,2003-09-12
719,549.02001953125,2013-12-20
720,26.670000076293945,2004-05-07
721,109.0199966430664,2016-04-11
722,99.80000305175781,2007-04-30
723,108.0,2000-02-04
724,127.5999984741211,2015-04-20
725,100.75,2016-03-02
726,175.00999450683594,2017-12-21
727,100.58000183105469,2014-08-21
728,37.709999084472656,2004-09-20
729,520.5599975585938,2013-11-08
730,428.3500061035156,2013-03-13
731,350.55999755859375,2011-02-18
732,316.6549987792969,2010-11-11
733,351.760009765625,2011-07-06
734,118.4000015258789,2007-06-01
735,174.9600067138672,2017-11-22
736,380.19000244140625,2011-12-14
737,20.440000534057617,2001-03-14
738,21.5,1996-09-10
739,21.690000534057617,2001-01-29
740,143.66000366210938,2017-03-31
741,454.45001220703125,2013-08-09
742,23.979999542236328,2002-05-29
743,32.5,2004-06-29
744,252.1699981689453,2010-09-02
745,95.43000030517578,2008-12-16
746,135.72000122070312,2017-02-17
747,546.3900146484375,2014-01-14
748,196.19000244140625,2010-02-09
749,152.83999633789062,2008-04-08
750,129.57000732421875,2009-05-11
751,175.8800048828125,2017-11-09
752,431.1440124511719,2013-03-05
753,140.02000427246094,2009-07-02
754,104.4800033569336,2016-08-02
755,119.56999969482422,2009-04-09
756,139.86000061035156,2009-06-25
757,43.5,1995-06-05
758,530.1199951171875,2012-05-17
759,156.66000366210938,2008-08-01
760,90.80000305175781,2008-11-25
761,22.15999984741211,2002-06-06
762,174.97000122070312,2017-11-24
763,528.7000122070312,2014-03-20
764,19.059999465942383,2003-06-30
765,531.239990234375,2014-03-04
766,119.48999786376953,2009-05-13
767,40.630001068115234,1998-08-20
768,85.66000366210938,2007-01-04
769,69.22000122070312,2006-02-15
770,65.55999755859375,1999-10-08
771,19.059999465942383,2003-06-23
772,311.1499938964844,2010-11-30
773,590.0900268554688,2014-04-30
774,349.45001220703125,2011-05-10
775,35.86000061035156,2004-09-01
776,18.299999237060547,2003-05-09
777,14.0600004196167,2000-12-21
778,127.49500274658203,2015-03-19
779,122.25,2000-03-09
780,25.780000686645508,2004-04-30
781,170.4199981689453,2007-10-19
782,98.0,1999-12-20
783,226.60000610351562,2010-03-12
784,85.0,2006-11-14
785,98.80999755859375,2000-02-02
786,32.34000015258789,2004-07-30
787,116.1500015258789,2017-01-03
788,18.549999237060547,2001-09-05
789,14.0600004196167,2003-04-29
790,145.16000366210938,2017-06-14
791,35.060001373291016,1998-11-27
792,398.07000732421875,2013-06-26
793,194.2100067138672,2018-07-26
794,390.95001220703125,2011-12-06
795,34.060001373291016,1999-04-20
796,18.559999465942383,2003-05-12
797,43.5,1995-06-09
798,253.50999450683594,2010-06-11
799,681.3200073242188,2012-09-27
800,125.0199966430664,2008-02-29
801,574.969970703125,2012-07-25
802,17.6200008392334,1997-11-12
803,14.25,1997-06-30
804,441.4389953613281,2013-05-28
805,107.31999969482422,2015-12-30
806,163.64999389648438,2018-04-25
807,38.5,1995-05-04
808,40.939998626708984,1999-02-01
809,115.81999969482422,2016-12-30
810,24.1200008392334,2004-01-13
811,117.5,2007-06-13
812,24.899999618530273,2002-04-04
813,119.0,2014-11-26
814,431.989990234375,2013-04-03
815,45.880001068115234,1995-01-19
816,95.87999725341797,2008-11-10
817,25.0,1998-04-08
818,671.4500122070312,2012-10-03
819,109.44000244140625,2007-05-17
820,25.040000915527344,2001-04-20
821,136.35000610351562,2009-06-16
822,148.9600067138672,2017-05-05
823,174.72999572753906,2018-04-13
824,529.8759765625,2013-10-28
825,400.239990234375,2011-11-04
826,160.5,2018-02-02
827,340.5,2011-05-13
828,17.940000534057617,1997-11-04
829,115.5199966430664,2015-08-07
830,105.70999908447266,2016-11-14
831,85.80999755859375,2008-12-26
832,54.5,1999-07-12
833,544.4299926757812,2014-02-13
834,23.010000228881836,2004-01-26
835,20.170000076293945,2003-12-15
836,250.3300018310547,2010-09-01
837,26.6200008392334,1998-05-29
838,27.040000915527344,2004-03-31
839,153.8000030517578,2017-05-23
840,20.540000915527344,2002-06-17
841,93.87000274658203,2007-03-21
842,18.5,1997-11-17
843,113.76000213623047,2015-10-21
844,117.91000366210938,2017-01-06
845,188.5800018310547,2018-05-25
846,129.39999389648438,2008-02-13
847,152.74000549316406,2017-07-25
848,19.0,1998-02-11
849,121.62999725341797,2017-01-30
850,23.25,1996-12-13
